"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"911",1282,5,"X2 X3 E1 E2 O",0.184164387635813,0.161751321362071,0.125649509391746,39.2848812073089,4544.32339118137,4009.24951550097,4566.97848492118,332060971403.447,1822434811.14191,0.869626971421167,9757297.50226914
"969",1283,5,"X2 X4 V1 Z1 E2",0.183996826097138,0.161579156484422,0.112302344409777,39.329097793839,4544.36199985969,4009.28588137791,4567.0170935995,332129172210.642,1822809114.46535,0.86980558097338,9759301.518468
"1316",1284,5,"X3 V1 E1 E2 O",0.183888064829852,0.161467407270233,0.123076647716667,39.3577980076478,4544.38705583541,4009.30948201454,4567.04214957522,332173440163.057,1823052068.21314,0.869921513313234,9760602.29037051
"992",1285,5,"X2 X4 Z1 E2 O",0.183750082866039,0.161325634593129,0.113564511345048,39.3942090569303,4544.41883875073,4009.33941906762,4567.07393249054,332229601507.628,1823360295.91288,0.870068592988947,9762252.53834996
"976",1286,5,"X2 X4 V1 E2 O",0.183574475934372,0.161145203295207,0.113023844325849,39.4405486832596,4544.45928047289,4009.37751237365,4567.1143742127,332301076946.345,1823752571.24445,0.870255778399625,9764352.77649815
"964",1287,5,"X2 X4 V1 V2 E1",0.183494516210884,0.161063046876018,0.11015703731606,39.4616486687366,4544.47769206279,4009.39485493895,4567.1327858026,332333622109.92,1823931187.35456,0.870341010192794,9765309.08534082
"988",1288,5,"X2 X4 Z1 E1 E2",0.18324328009054,0.160804908664456,0.112543100581795,39.5279455274464,4544.53553016238,4009.44933529967,4567.19062390219,332435880100.266,1824492405.13495,0.870608811332062,9768313.83964716
"981",1289,5,"X2 X4 V2 Z1 O",0.183094713246904,0.160652260314127,0.112375113583705,39.5671497430981,4544.5697239755,4009.48154437206,4567.22481771531,332496349696.921,1824824277.61455,0.870767173791762,9770090.6815383
"972",1290,5,"X2 X4 V1 E1 E2",0.182772080112715,0.160320763632295,0.110418022693899,39.6522870365856,4544.64395908653,4009.5514714871,4567.29905282634,332627667661.376,1825544983.90153,0.871111079440293,9773949.33569198
"1449",1291,5,"X4 V2 Z1 E2 O",0.182628687776565,0.160173431946251,0.114826360788638,39.6901257893764,4544.6769430238,4009.58254170128,4567.33203676361,332686031132.782,1825865297.43172,0.871263926216189,9775664.29108515
"967",1292,5,"X2 X4 V1 V2 O",0.182483370629253,0.160024122569617,0.110748361591954,39.7284724664794,4544.71036381439,4009.61402366965,4567.3654575542,332745178039.789,1826189910.65515,0.871418824713874,9777402.26699232
"1371",1293,5,"X4 X5 V2 Z1 E2",0.18235663029347,0.159893900356477,0.101498860187726,39.761917044921,4544.73950736387,4009.64147673313,4567.39460110368,332796763822.977,1826473026.51379,0.871553921555312,9778918.06642916
"1445",1294,5,"X4 V2 Z1 E1 E2",0.182256280598085,0.159790793801329,0.113917492178868,39.7883975906617,4544.76257926273,4009.66321046916,4567.41767300254,332837608101.928,1826697190.27349,0.871660887714129,9780118.23692588
"1378",1295,5,"X4 X5 V2 E2 O",0.182218677307352,0.159752157453159,0.102359546435272,39.7983204474918,4544.77122409357,4009.67135393307,4567.42631783338,332852913373.062,1826781189.4824,0.871700970342712,9780567.9678388
"888",1296,5,"X2 X3 V1 E1 E2",0.182207068467765,0.159740229689407,0.125707132147419,39.8013838190996,4544.77389283433,4009.67386790049,4567.42898657414,332857638396.697,1826807121.61022,0.871713344600294,9780706.80818824
"968",1297,5,"X2 X4 V1 Z1 E1",0.182084845793194,0.159614649249051,0.110541720584417,39.8336362650301,4544.80198814432,4009.70033392215,4567.45708188413,332907385403.852,1827080145.79975,0.87184362591275,9782168.57693092
"1452",1298,5,"X4 V2 E1 E2 O",0.18196249104305,0.159488933104672,0.113040392864893,39.8659235634154,4544.83010960968,4009.72682475833,4567.48520334949,332957186168.335,1827353465.02312,0.871974048009057,9783631.92528183
"1426",1299,5,"X4 V1 V2 Z1 E2",0.181905795400895,0.159430679889931,0.112255825826946,39.8808845609513,4544.84313885499,4009.73909855974,4567.4982325948,332980262398.06,1827480113.22324,0.872034481825419,9784309.99846128
"963",1300,5,"X2 X4 V1 V2 Z1",0.181905553454889,0.159430431297056,0.109605673036508,39.88094840631,4544.84319445475,4009.73915093587,4567.49828819456,332980360874.793,1827480653.68852,0.87203473972391,9784312.89210693
"974",1301,5,"X2 X4 V1 E1 O",0.181780088835379,0.15930151984734,0.110681942373079,39.9140563453328,4544.87202430447,4009.76630934728,4567.52711804428,333031427416.63,1827760919.81897,0.872168476735914,9785813.4341279
"1433",1302,5,"X4 V1 V2 E2 O",0.181759369942788,0.159280231754404,0.112575232158412,39.9195237020681,4544.87678476366,4009.77079383205,4567.53187850347,333039860409.13,1827807202.22015,0.872190561709335,9786061.22963458
"1374",1303,5,"X4 X5 V2 E1 E2",0.181655666218461,0.15917367902666,0.0996569667752878,39.9468893179279,4544.90061035247,4009.79323827424,4567.55570409228,333082069843.134,1828038858.29693,0.872301103041861,9787301.51392105
"995",1304,5,"X2 X4 E1 E2 O",0.181524748334321,0.159039164497352,0.109603579679512,39.9814362789917,4544.93068399343,4009.82156875536,4567.58577773324,333135355969.803,1828331306.07176,0.872440652874405,9788867.27634249
"1357",1305,5,"X4 X5 V1 V2 E2",0.181445762503754,0.158958008726384,0.0985482109590913,40.0022792710027,4544.94882579999,4009.83865910487,4567.6039195398,333167504740.006,1828507746.67453,0.872524846561933,9789811.93754094
"990",1306,5,"X2 X4 Z1 E1 O",0.181408715737575,0.158919944191904,0.111173629964848,40.0120552706464,4544.95733425809,4009.8466744577,4567.6124279979,333182583494.817,1828590502.70443,0.872564335972035,9790255.01248596
"1429",1307,5,"X4 V1 V2 E1 E2",0.181133504432771,0.158637172136968,0.109968133892101,40.0846787650906,4545.02052944569,4009.90620769034,4567.6756231855,333294599851.825,1829205276.87547,0.872857693077157,9793546.50716489
"1361",1308,5,"X4 X5 V1 Z1 E2",0.180711880839816,0.158203965478273,0.0979817267011293,40.1959379253279,4545.11730326242,4009.99737550248,4567.77239700223,333466208859.475,1830147110.62402,0.873307116027888,9798589.07550596
"971",1309,5,"X2 X4 V1 Z1 O",0.180577183212492,0.158065567366681,0.109358711952315,40.2314822951225,4545.14820945025,4010.02649176664,4567.80330319006,333521033415.178,1830448001.68748,0.873450694817454,9800200.04320918
"1439",1310,5,"X4 V1 Z1 E2 O",0.18048001533491,0.157965730041913,0.11129267392013,40.2571232142798,4545.17050133376,4010.04749275355,4567.82559507357,333560582632.361,1830665057.81981,0.873554269368283,9801362.15954102
"1368",1311,5,"X4 X5 V1 E2 O",0.180426322454287,0.157910562082152,0.0993220892405426,40.2712918350796,4545.1828182157,4010.05909642684,4567.83791195551,333582436679.705,1830784998.37312,0.873611502438837,9802004.32004744
"1447",1312,5,"X4 V2 Z1 E1 O",0.180377226567937,0.157860117407715,0.113787821801326,40.2842473887483,4545.1940798636,4010.06970599893,4567.84917360341,333602419660.916,1830894670.04105,0.873663835416595,9802591.50104567
"1384",1313,5,"X4 X5 Z1 E2 O",0.180342129546151,0.157824056182035,0.100519805713908,40.2935088846321,4545.20213002892,4010.0772900581,4567.85722376873,333616704831.814,1830973070.6812,0.873701246527729,9803011.25727819
"1435",1314,5,"X4 V1 Z1 E1 E2",0.180080262031048,0.157554994504428,0.110492597462181,40.3626111841967,4545.26218341463,4010.13386679594,4567.91727715444,333723290006.728,1831558037.14773,0.873980380032839,9806143.16180935
"1380",1315,5,"X4 X5 Z1 E1 E2",0.180039472202689,0.15751308407639,0.0994219342335657,40.3733749130896,4545.27153591175,4010.1426779247,4567.92662965156,333739892260.69,1831649154.52728,0.87402385930043,9806631.00333567
"1364",1316,5,"X4 X5 V1 E1 E2",0.179902696816186,0.157372551124323,0.09662771655799,40.4094675675277,4545.30289306543,4010.17222011464,4567.95798680524,333795562504.815,1831954686.94324,0.874169652844285,9808266.8207931
"1370",1317,5,"X4 X5 V2 Z1 E1",0.17988172798431,0.157351006225637,0.0986846114434902,40.4150008789095,4545.30769992186,4010.17674876777,4567.96279366167,333804097227.468,1832001527.66529,0.874192004236505,9808517.60554409
"1376",1318,5,"X4 X5 V2 E1 O",0.179862864887222,0.157331624911596,0.0990408146357584,40.4199785233691,4545.31202395852,4010.18082254935,4567.96711769832,333811774875.082,1832043664.54221,0.87421211105428,9808743.20595588
"1442",1319,5,"X4 V1 E1 E2 O",0.179664899120318,0.157128220524722,0.110185293016635,40.4722182588809,4545.35739816668,4010.22357096084,4568.01249190648,333892350794.871,1832485885.62149,0.874423129509111,9811110.85313096
"1425",1320,5,"X4 V1 V2 Z1 E1",0.179626721317184,0.157088993880843,0.110501766526321,40.4822927195786,4545.36614734731,4010.23181388074,4568.02124108712,333907889903.734,1832571168.19115,0.874463824530035,9811567.4551443
"1431",1321,5,"X4 V1 V2 E1 O",0.179602936620183,0.1570645557581,0.110119609099078,40.488569088973,4545.37159786396,4010.23694901846,4568.02669160377,333917570738.293,1832624299.06597,0.874489177448816,9811851.91730938
"1456",1322,5,"X4 Z1 E1 E2 O",0.179334273194912,0.156788511469497,0.111416182979918,40.5594647114707,4545.43315397833,4010.29494381882,4568.08824771814,334026921980.901,1833224446.41339,0.874775554946083,9815065.10012296
"1356",1323,5,"X4 X5 V1 V2 E1",0.179053362156953,0.156499883095331,0.0944540837452565,40.6335922667284,4545.49749471649,4010.35556304002,4568.1525884563,334141258240.227,1833851952.7966,0.87507498759094,9818424.76293676
"1387",1324,5,"X4 X5 E1 E2 O",0.178837899769687,0.156278501411712,0.0987018870866833,40.6904490571702,4545.54682997438,4010.4020453329,4568.20192371419,334228955625.009,1834333258.28155,0.875304656289454,9821001.66762348
"1437",1325,5,"X4 V1 Z1 E1 O",0.177474397628941,0.154877540420944,0.110640925124085,41.0502536451876,4545.85873650121,4010.69592741972,4568.51383024102,334783927531.733,1837379084.82884,0.87675805967025,9837308.99207785
"1360",1326,5,"X4 X5 V1 Z1 E1",0.177463036686033,0.154865867364221,0.095587600939695,41.0532516011569,4545.8613331894,4010.6983741414,4568.51642692921,334788551656.594,1837404463.19861,0.876770169686316,9837444.86761229
"1366",1327,5,"X4 X5 V1 E1 O",0.1773522806854,0.154752068616318,0.0963100974756008,41.082478190531,4545.88664600488,4010.72222514453,4568.54173974469,334833631504.301,1837651872.83363,0.876888228280397,9838769.49628989
"1373",1328,5,"X4 X5 V2 Z1 O",0.177242144143879,0.154638906345634,0.0969172786011464,41.1115413153795,4545.91181386641,4010.74593970598,4568.56690760622,334878459220.094,1837897898.70478,0.877005626571909,9840086.71630971
"1428",1329,5,"X4 V1 V2 Z1 O",0.177096610980661,0.154489375018591,0.10863710973224,41.1499449953369,4545.94506522338,4010.77727120314,4568.60015896319,334937694049.779,1838222994.47016,0.877160755328306,9841827.27574159
"1359",1330,5,"X4 X5 V1 V2 O",0.177006232355218,0.154396513463878,0.0954507067835132,41.1737943484999,4545.96571193455,4010.79672594253,4568.62080567436,334974479909.214,1838424884.59446,0.877257092983999,9842908.19342026
"1382",1331,5,"X4 X5 Z1 E1 O",0.176452084956933,0.15382714223597,0.0972969663328808,41.3200242445758,4546.09225560594,4010.91596609001,4568.74734934575,335200028684.711,1839662753.46637,0.877847777573379,9849535.73081043
"1355",1332,5,"X4 X5 V1 V2 Z1",0.176376694113847,0.153749680215876,0.0937081486771192,41.3399185816849,4546.10946508402,4010.93218259036,4568.76455882383,335230714225.046,1839831163.4926,0.877928139241284,9850437.39638348
"1363",1333,5,"X4 X5 V1 Z1 O",0.175075347542968,0.152412582365577,0.0949850089024366,41.6833213918532,4546.40627562557,4011.2118776763,4569.06136936537,335760387605.209,1842738145.31123,0.87931528888277,9866001.34756824
"1010",1334,5,"X2 X5 X6 Z1 E2",0.113933893685749,0.0895914182375555,-0.0119253441570482,57.8174915984581,4559.84818314947,4023.89904969368,4582.50327688928,360646149213.498,1979317515.25357,0.944488047389916,10597245.9095424
"1013",1335,5,"X2 X5 X6 E1 E2",0.112627928319733,0.0882495747021431,-0.0172852169417035,58.1621132286281,4560.12507076387,4024.16080700348,4582.78016450368,361177702533.169,1982234814.65691,0.945880120362483,10612865.1009711
"1017",1336,5,"X2 X5 X6 E2 O",0.112004790585294,0.087609317799176,-0.0191525343190686,58.3265484789424,4560.25704334231,4024.28557391461,4582.91213708212,361431331718.118,1983626795.93618,0.94654434410139,10620317.7546279
"1012",1337,5,"X2 X5 X6 Z1 O",0.111319497292699,0.0869051977677735,-0.017708228432836,58.5073855040152,4560.40207278636,4024.42268915883,4583.05716652617,361710259424.86,1985157621.91796,0.947274821567123,10628513.7814142
"1011",1338,5,"X2 X5 X6 Z1 R",0.111253980301844,0.0868378808595872,-0.0122306634541189,58.5246743026158,4560.41593236833,4024.43579266829,4583.07102610814,361736926115.18,1985303975.47626,0.947344658359573,10629297.3568815
"1016",1339,5,"X2 X5 X6 E2 R",0.111235486891024,0.0868188793880299,-0.0140511071608604,58.5295543932753,4560.41984431278,4024.43949121461,4583.07493805259,361744453293.288,1985345286.53837,0.947364371116162,10629518.5358892
"1018",1340,5,"X2 X5 X6 R O",0.110254806803009,0.0858112575393551,-0.0176850805190274,58.7883388751623,4560.62717281324,4024.63551462349,4583.28226655305,362143609174.359,1987535955.2269,0.94840971142976,10641247.3538377
"1001",1341,5,"X2 X5 X6 V1 E2",0.109779114395308,0.0853224966589153,-0.0209027823070733,58.9138658587005,4560.72765807062,4024.73052403915,4583.38275181043,362337225241.857,1988598569.30019,0.948916768172035,10646936.5788129
"1003",1342,5,"X2 X5 X6 V1 O",0.109267198632531,0.0847965172762816,-0.0241810388297306,59.0489515579608,4560.83573518319,4024.83271404884,4583.490828923,362545584919.822,1989742100.04624,0.949462436622467,10653059.0308336
"1006",1343,5,"X2 X5 X6 V2 E2",0.108971392421148,0.0844925845206306,-0.0221328399719438,59.1270096913797,4560.89815832017,4024.89173807151,4583.55325205998,362665983804.61,1990402879.65527,0.949777746540095,10656596.8381612
"999",1344,5,"X2 X5 X6 V1 Z1",0.108635902204081,0.0841478775393582,-0.0208073269930753,59.2155397462498,4560.96893078391,4024.95865780073,4583.62402452372,362802534852.011,1991152306.42841,0.950135356991254,10660609.2615065
"1008",1345,5,"X2 X5 X6 V2 O",0.108326862302783,0.0838303475308816,-0.0258559918906771,59.2970900211225,4561.03409992437,4025.02028020445,4583.68919366418,362928320106.138,1991842647.79819,0.950464773149781,10664305.3422014
"1004",1346,5,"X2 X5 X6 V2 Z1",0.10829122016561,0.0837937262141162,-0.0222259383395538,59.3064953635112,4561.04161454782,4025.02738591464,4583.69670828763,362942827149.608,1991922266.13127,0.950502765317976,10664731.6179495
"1009",1347,5,"X2 X5 X6 Z1 E1",0.108190492665622,0.0836902314751174,-0.0176735447128424,59.3330756053401,4561.06284984455,4025.04746574481,4583.71794358436,362983825202.385,1992147273.84071,0.950610134191589,10665936.3069446
"1002",1348,5,"X2 X5 X6 V1 R",0.108128871104538,0.0836269170140033,-0.0212736839789072,59.3493364675246,4561.07583967384,4025.0597488127,4583.73093341365,363008906376.978,1992284925.68667,0.950675818712745,10666673.2935323
"1015",1349,5,"X2 X5 X6 E1 O",0.107947307267956,0.0834403651599328,-0.0224012477221134,59.397248017839,4561.11410812564,4025.09593533585,4583.76920186545,363082806391.924,1992690507.70738,0.9508693537913,10668844.7755592
"1007",1350,5,"X2 X5 X6 V2 R",0.106993033344767,0.0824598749201725,-0.0230654311137242,59.6490643703977,4561.31511374885,4025.28601081922,4583.97020748866,363471214450.014,1994822189.61808,0.95188654687426,10680257.7788973
"1014",1351,5,"X2 X5 X6 E1 R",0.106597219213745,0.0820531867745625,-0.0192585061179464,59.7535128608604,4561.39842392778,4025.36479338815,4584.05351766759,363632318504.373,1995706369.51926,0.952308458640294,10684991.669124
"1000",1352,5,"X2 X5 X6 V1 E1",0.10586612469275,0.0813020072392537,-0.0256690760381002,59.9464360364591,4561.55220625962,4025.51022215764,4584.20729999943,363929888202.423,1997339507.47635,0.953087757195641,10693735.4731889
"998",1353,5,"X2 X5 X6 V1 V2",0.105708188465549,0.0811397321047128,-0.0269436546018225,59.9881126700797,4561.5854108943,4025.54162376736,4584.24050463411,363994171320.528,1997692309.52866,0.953256106800458,10695624.3718001
"1005",1354,5,"X2 X5 X6 V2 E1",0.104752259299789,0.080157541148684,-0.0272230623503651,60.2403658124708,4561.78626110745,4025.73157283332,4584.44135484726,364383253094.558,1999827688.96327,0.954275064262863,10707057.1716437
"1488",1355,5,"X5 X6 Z1 E2 R",0.1036201349972,0.0789943145300898,-0.0178489806739097,60.5391137983407,4562.02385445167,4025.95628209412,4584.67894819148,364844049718.252,2002356657.67745,0.955481834123864,10720597.2444996
"1485",1356,5,"X5 X6 Z1 E1 E2",0.102201752353392,0.0775369653301338,-0.0238643175289766,60.91340040014,4562.32110029444,4026.23742628394,4584.97619403425,365421359057.765,2005525077.71994,0.956993736502428,10737560.9332844
"1491",1357,5,"X5 X6 E1 E2 R",0.101495420812973,0.0768112290770659,-0.0247179366980053,61.0997890542604,4562.46894879131,4026.37727303524,4585.12404253112,365708849740.802,2007102899.48692,0.957746639353204,10746008.5750282
"1469",1358,5,"X5 X6 V1 E1 E2",0.101149172657353,0.0764554686094777,-0.0311863191498918,61.1911579426998,4562.54138260582,4026.44578836954,4585.19647634563,365849779478.557,2007876357.62301,0.958115717057547,10750149.6620472
"1560",1359,5,"X6 Z1 E1 E2 R",0.101079110660288,0.0763834818322735,-0.0186236635559855,61.2096460896828,4562.5560359184,4026.45964911439,4585.21112965821,365878296074.856,2008032863.9344,0.958190398526946,10750987.5952517
"1492",1360,5,"X5 X6 E1 E2 O",0.100901202262262,0.0762006858408956,-0.0312657640675444,61.256593033104,4562.593239937,4026.4948410526,4585.24833367681,365950708255.17,2008430280.34138,0.958380037149017,10753115.3586655
